date,Distance,Angle,OT
428,11.981314421964184,8.49540160590722,173
429,12.710341312050689,8.004836122467543,170
430,12.943776703565579,7.725518342723507,166
431,12.92258886452417,7.87251959373199,166
432,12.943021685598323,8.172945084626619,165
433,12.940801916801062,7.950769955088629,164
434,12.932923364404509,7.776752368592497,164
435,12.929773890512312,7.510395601379153,164
436,12.910456790801646,7.387424910880264,164
437,12.900849835419335,7.437743852179463,163
438,12.92717497598659,7.422512099031666,163
439,13.104638950784947,7.233287724323795,163
440,13.601703569984501,6.925180798612836,163
441,14.160015915780871,6.2436635680151,162
442,14.271728748422754,5.911998383727169,162
443,14.323021791413673,6.0114095237987355,163
444,14.30448459235608,6.1400714244552965,163
445,14.303883750365854,6.38210932195687,163
446,14.39629499912135,6.861814959262583,161
447,14.437338304207602,7.042109154914423,159
448,14.433654051166002,7.24394858888523,158
449,14.614225097556536,7.31205242072572,164
450,14.955424402715662,7.144351862182574,162
451,15.186303489343114,6.883147517817998,163
452,15.159252141696923,6.667116619184097,163
453,15.143411790717646,6.826520571298079,166
454,15.17927388343873,6.886350576133814,164
455,15.22222523019382,6.942655277022749,163
456,15.227215361686051,6.864565033687274,163
457,15.198387856007974,6.801710606521847,164
458,15.431652191241662,6.623659366797614,164
459,16.03711362643224,6.480393123146492,164
460,16.723160664960442,6.075635937340896,165
461,16.89122146346376,6.0831823860599155,163
462,16.944206447377503,6.030085066683069,163
463,17.07228151179711,5.815984613873199,164
464,17.56608773061535,5.520857614602981,164
465,17.753826245427792,5.202997274166008,166
466,17.78025501577591,4.936435969097646,166
467,17.787504501990377,4.805107260511462,166
468,17.789962962345477,4.836762794881686,166
469,17.823777423502307,4.924352290121441,166
470,17.819905578399066,4.9254248788499115,166
471,17.899676157852596,4.7106862794283195,166
472,18.455658559989214,4.53732580384826,166
473,19.474322895191158,4.535599145743217,166
474,19.858356220562698,4.10051570202005,163
475,19.940887063840815,3.9683001568403955,163
476,20.000799586252192,4.2723229198748784,163
477,20.016390996638496,4.383813833749024,162
478,20.03812842348147,4.493766221537481,162
479,20.00360203859133,4.530270413716122,164
480,20.04645987548599,4.491894743580917,163
481,20.51228933203834,4.389682427173439,163
482,21.394796147173576,4.369413227101429,161
483,22.07292247623401,4.234926819065996,157
484,22.2072886188429,4.1057828134323415,158
485,22.203361265678673,4.261754125382007,158
486,22.253871298355858,4.406984053004737,158
487,22.30349620161024,4.5259954416938974,158
488,22.34814440187198,4.61981254615761,158
489,22.356039563075345,4.669603856991756,160
490,22.32998922947332,4.700808361901835,158
491,22.3942853272389,4.687281665754986,158
492,23.454152403971566,4.524035302596689,160
493,25.754264612756867,2.5815373900217504,149
494,25.80560623708592,2.3986074802054866,148
495,25.85827658973032,3.30331467388219,147
496,25.90767281191657,4.73808777743405,150
497,25.878018049028558,3.123387403638698,143
498,25.80411743364048,2.93222401242426,144
499,26.00391485197694,2.9096752194360924,146
500,27.065889582750945,2.4563562887989927,146
501,27.993090280407944,2.0472185164796834,147
502,29.120928536397184,1.731674278064825,150
503,29.491831352957487,1.5155355831838182,151
504,29.607790724055324,1.3934517647036875,156
505,29.620042830273167,1.4315741842968621,155
506,29.662701100707512,1.487481073726242,155
507,29.666858808850115,1.64183470168091,156
508,29.63417336255829,1.7210168822828527,153
509,29.638059029825865,1.8368380793427646,150
510,29.62936703371205,1.9341170017484537,148
511,29.616134500261655,2.012411986749443,147
512,29.594644400076223,2.091364366030195,148
513,29.517717275942623,2.1162409398274473,151
514,29.26117654568933,2.232778417210864,146
515,28.86833435367546,2.302904004155801,153
516,28.318469365883118,2.3678945189135203,150
517,27.78741616490746,2.5370060536295056,144
518,26.987167139541334,2.8035776194791637,148
519,26.14373024519279,2.959934084492185,149
520,25.084618367584326,3.130774884576771,148
521,23.793769195405787,3.3490491417515855,151
522,22.940076963295716,3.523876717976719,153
523,22.472132932291817,3.597351053781543,151
524,22.141494496606356,3.7289351111714573,156
525,21.801439787378914,3.6555011937855078,159
526,21.31334747349792,3.7662730962433306,159
527,20.377092847950802,3.742319714728447,159
528,19.464010890993528,3.741128764765211,160
529,18.23866044641342,3.898401098642016,163
530,16.937129251419698,4.300256508336929,169
531,15.879442485479183,5.0217878610002,170
532,14.292465228490196,6.42756941469316,169
533,13.245067017528571,7.461483121039749,166
534,11.729988408816592,8.975399923512132,170
535,10.719346459263477,9.93815919517688,176
536,9.284086487454386,11.30515465230781,177
537,8.32006411973356,12.56496203473434,172
538,7.051133606685209,15.800976220227183,181
539,6.096765853738767,18.7525688953548,187
540,5.434284745826059,21.36779385694848,195
541,4.938638235444363,24.525247730374158,198
542,4.784652496248217,25.767689366906954,198
543,5.00136843654441,24.197787956157715,191
544,5.7305406606445475,20.533332656381617,191
545,6.681116299965856,17.149196829093817,187
546,7.586189915979621,13.725661554482617,173
547,7.790340152987007,13.283633412300357,182
548,7.61701615154937,13.591632094448329,183
549,7.354252843094624,14.167434567432593,183
550,7.333964163086139,14.449346159143861,185
551,7.544367622160342,14.19460174721989,187
552,8.218310356205446,12.937632605624922,186
553,8.881496215336457,11.232280975529452,181
554,9.621730855292594,9.33072437139765,174
555,10.304467985028147,8.538808958848108,159
556,10.779988713740718,7.08702494010066,159
557,10.990457207207971,6.215929654894674,166
558,11.206779702698055,5.735686835223763,158
559,11.354578158320221,6.269607584140757,163
560,11.586409922717822,10.090603374753805,158
561,11.75578505197975,13.177755161726633,160
562,11.79000380482391,14.439867594776368,161
563,11.801703694362157,15.329438878885078,164
564,11.791531964079327,15.796963867176935,171
565,11.938416333330464,16.096514452029677,173
566,11.913058995694751,15.881536152466605,174
567,11.873190347939692,15.785781612286286,174
568,11.88724184829814,15.566399255620098,173
569,11.828050464818997,15.545704479560111,175
570,11.713888689773514,15.193639759398128,173
571,11.913622498019365,14.733929863001123,171
572,12.658254448153784,13.47667592164518,171
573,13.144179228146937,12.388754800417727,168
574,13.584779673160893,11.076926839234707,168
575,13.825148784825677,11.008601155244538,168
576,14.253339513634863,11.124248076964978,168
577,14.69221304007479,11.463564201357704,166
578,14.79770222781437,11.775984341529043,165
579,14.726713343504105,12.151761944823043,170
580,14.713294095393685,12.202853129753485,175
581,14.741330988480534,11.504169837082616,176
582,14.721837585088492,11.32108592242116,176
583,14.786208068752341,10.836850420153523,161
584,14.45732440906546,10.038280622195728,164
585,14.102671079922294,9.4686452697563,166
586,13.874360550323345,9.081840906373184,169
587,13.801464877269156,8.667995498405112,153
588,13.889009425051386,8.82161683406309,167
589,13.800000065087755,9.509863354845866,167
590,13.284982744174012,10.583368802042619,147
591,12.498465427486193,11.257807404486126,158
592,11.572157248626842,12.324218031711988,164
593,10.751907922511661,13.062065136804842,167
594,9.41483141178878,15.525236178840865,176
595,9.739387563141838,24.313569762050278,169
596,9.395418238531235,24.057014593208464,169
597,8.751292754090448,24.147206756337415,173
598,7.920065434333783,25.022637084175436,188
599,7.772937909324751,24.715783238882047,188
600,7.849159747096771,24.781133587105394,186
601,7.982607461807062,24.497370452152897,172
602,8.26665339138604,23.60342869333849,180
603,8.417487058250812,24.04694617848088,183
604,8.174193929040305,25.974027501067273,187
605,7.7865134833336285,29.463967917193678,187
606,7.7019615217414525,31.899897297896896,187
607,7.76197858439656,33.022213260413864,187
608,7.78519811831116,33.615350606611635,187
609,7.78769627603921,33.51484472712151,187
610,7.611157596907075,31.88202430992051,188
611,7.552417217528807,32.07005961016477,188
612,7.42544791673825,31.501937752113456,188
613,7.4382004996387385,30.632650988626356,188
614,7.267607944823231,29.692745297779265,188
615,6.839519606089755,28.27587815550221,188
616,6.5719574104203256,27.553164643674677,188
617,6.506009918902691,27.65756680539221,188
618,6.50630591118949,28.3543935005113,188
619,6.585654764092012,28.773560974244976,188
620,6.725047299871567,30.369373676717537,185
621,6.761007908230856,31.077379014746157,185
622,6.80155980775035,31.0682058105957,183
623,6.952403181726557,30.513282999721927,181
624,7.240050714397088,29.726005963185713,184
625,7.550986432001792,27.35759678914583,184
626,8.026334693933167,23.651928128331946,176
627,8.478191571630525,21.01221868878006,169
628,8.818535524404213,19.06161962849338,168
629,8.927257618312924,17.67183175506261,169
630,9.022632731449127,15.689918154278066,172
631,9.110086243886219,14.623569757185239,174
632,9.1717152308909,12.275359305583676,183
633,8.864110470916723,11.84836980642601,187
634,8.732662700931005,11.158647644433934,187
635,8.832231955080715,8.98906130887249,180
636,8.820017516858925,7.36083256211465,174
637,9.002283662742258,7.082711672824265,165
638,9.35160715825341,6.940286282943257,161
639,9.396179678852835,6.907202937557133,161
640,9.467969207039307,6.732691178516694,167
641,9.39493747070532,6.846692865893295,170
642,10.193939550414399,6.816965082754145,170
643,11.089439763970748,6.524128012527598,170
644,12.420557997410556,8.14626217875798,169
645,13.618312764354496,10.23593027541127,169
646,14.86651668316967,11.366677292219132,169
647,15.983870105577058,12.098108761740177,169
648,17.53420432305279,14.76945524618906,166
649,17.731699766360798,15.102718521662071,166
650,17.71129931689088,14.184275078750174,166
651,17.6300299768843,12.114686188626449,166
652,17.474860904858662,10.851867062744109,164
653,16.9888955120996,10.033936705731078,164
654,16.866683088870342,9.728064089123611,166
655,16.798684845304315,9.733219602172422,166
656,17.16762628975102,9.826780682383598,166
657,16.885600631764678,10.06149532757586,166
658,16.237978740574334,10.359586351009323,167
659,15.654271843292602,10.4897097476438,165
660,14.945169439591028,10.993467104315005,172
661,14.137583795754738,11.588598194488085,173
662,13.008525196223427,12.249465483952562,176
663,11.885679722557281,12.8827937222645,178
664,10.685258099345619,14.470232483101176,180
665,8.545065606808235,18.490178593547096,188
666,7.229040564664334,20.48592585536147,189
667,6.383663178749221,18.258200990598894,194
668,7.140053484960917,12.784627583112096,186
669,8.44022277677799,8.242388215361936,166
670,8.915799941647109,13.689406912909115,163
671,9.340159977998642,20.035759064464497,165
672,9.494507853621135,21.761302248789463,160
673,9.847599036588273,26.02004798389994,165
674,10.224288858176209,29.40552046852356,167
675,10.617627908938639,32.66107936951411,171
676,10.578949066086055,33.70214222181819,173
677,10.453793635547004,33.96240949874421,173
678,10.228804689523956,31.931064664730478,173
679,9.955624435129819,28.36640296641028,173
680,9.592012046024726,24.975224717543345,173
681,9.237464900776374,21.796677627705144,170
682,9.077983216101241,18.2972196471657,168
683,8.993494872822048,10.50690529824801,168
684,8.871353706049714,7.513393372140766,172
685,8.857253079386163,4.792496860140759,172
686,8.834792579840796,1.8161722535076001,172
687,8.881726785119938,-1.225778370171112,172
688,8.901452503598968,-4.768644876555809,172
689,8.899132983183621,-5.998623051749677,172
690,8.914511899899997,-6.117502259832922,172
691,8.939019668595918,-6.22960465344444,172
692,8.96408322301019,-6.340723013196316,172
693,8.962522219953534,-6.27751410838567,172
