date,Distance,Angle,Motion,Velocity,OT
299,13.593064544240697,7.907265899766633,0,0.018452904133757997,167
300,13.590310146212866,7.696112384265623,0,-0.002754398027830618,167
301,13.598160692476807,7.4791076445827125,0,-0.0093869040604595,167
302,13.589381721392419,7.398926355025225,0,-0.010084232034623497,167
303,13.581785433797515,7.147918595116273,0,-0.006312136124273948,167
304,13.581850912832952,6.935353061505026,0,6.547903543641098e-05,167
305,7.990495780047621,-1.2190754788798581,-1,-5.5888155268528275,182
306,8.03148919364654,-1.4269259756569799,0,0.04099341359891806,182
307,8.057427934247553,-1.422331422629298,0,0.02593874060101342,182
308,8.077950930068864,-1.489668541866473,0,0.02052299582131134,182
309,8.09913076986201,-1.6980835023324963,0,0.021179839793145305,182
310,8.109940276324014,-2.0492529618400974,0,0.010809506462004848,182
311,8.137762392380754,-2.605968114773574,0,0.011318728465978367,182
312,8.146207239472481,-2.8849252119960753,0,0.008444847091727326,182
313,8.180622270227843,-2.8727784282622126,0,0.011727995188053342,182
314,8.197292285559804,-2.726972732859697,0,0.016670015331960997,183
315,8.215266115322656,-2.511554396335112,0,0.006592304491638501,183
316,8.23043207524312,-2.3675682871685355,0,0.006307292066722425,183
317,8.256279501929487,-2.2212478353055114,0,0.02584742668636686,183
318,8.273678930090316,-2.147273331467027,0,0.025891285189707958,183
319,8.284522685674133,-1.7984559593852303,0,0.010843755583817227,183
320,8.306956876908021,-1.6555883259396815,0,0.0224341912338879,183
321,8.323718534835203,-1.3768195984846503,0,0.016761657927181872,183
322,8.342024020956385,-1.030305127640293,0,0.018305486121182213,183
323,8.361072432232246,-0.8908846966287439,0,0.0190484112758611,183
324,8.369559393479417,-0.6845897152729226,0,0.0084869612471703,183
325,8.3762465008957,-0.5472298420206133,0,0.01033096980798831,183
326,8.386671411515426,-0.4099094775873497,0,0.010424910619725836,183
327,8.3971184599561,-0.13646546480899063,0,0.010447048440674678,183
328,8.402454397093603,-0.1363788029262988,0,0.014164343109371202,183
329,8.404301058513624,0.06817437004450734,0,0.0018466614200214337,183
330,8.386626911240503,0.06831804215960291,0,-0.01767414727312122,183
331,8.379914963916356,0.34186575716247425,0,9.54669063357727e-05,183
332,8.362621601386772,0.6166391295602778,0,-0.01729336252958369,183
333,8.35392592762506,0.6858709117784467,0,-0.008504344011329934,183
334,8.346683208487766,1.3043670426162957,0,0.00043132019373715025,182
335,8.31844351243095,1.3776928572634977,0,-0.028239696056816754,182
336,8.304457843527604,1.4490285391273614,0,-0.013985668903345072,182
337,8.286841303859847,1.4521096081262626,0,-0.017369680630322293,182
338,8.251904154725496,1.5277159040312902,0,-0.03493714913435042,182
339,8.234596942445172,1.6005329012510534,0,-0.025841641516985092,182
340,8.132862072911328,1.4091363033752766,0,-0.029310014135106144,182
341,8.109136489530933,1.2012371637573602,0,-0.02372558338039532,182
342,8.095324105721602,1.3448748523455405,0,-0.013812383809330697,182
343,8.086538585236118,1.3463362439401376,0,-0.008556990276085585,182
344,8.08873883591358,1.345969954163218,0,0.011211737432930136,182
345,8.091772277342072,1.5579559716265323,0,0.0030334414284922673,182
346,8.088044599196412,1.4169461974612938,0,-0.003727678145660107,182
347,8.114266952856104,1.6242742127735108,0,0.026222353659692388,182
348,8.126348300386969,1.8334736409593433,0,0.012358641642469692,182
349,8.144209852895791,2.0406263664767237,0,0.018175352648935217,182
350,8.100471556539825,3.18455295089494,0,-0.04373829635596671,182
351,7.953234722693077,7.949978495498272,-1,-0.14723683384674757,180
352,8.06230755958874,12.609190742706195,1,0.10907283689566327,180
353,8.398492952507366,17.032235709811555,1,0.33618539291862604,177
354,8.68604141664435,20.205099640963056,1,0.2875484641369841,177
355,9.041380483376129,25.272631129130346,1,0.08310590374160043,180
